primary_title,premiered,title_id,nudity,violence,profanity,alcohol,frightening
"Mohenjo Daro",2016,tt3859980,Mild,Mild,Mild,,None
"The Boy",2016,tt3882082,Mild,Moderate,Mild,Mild,Moderate
"Hounds of Love",2016,tt3896738,Moderate,Severe,Moderate,Mild,Severe
"The Love Witch",2016,tt3908142,Moderate,Moderate,Mild,Moderate,Mild
"The Siege of Jadotville",2016,tt3922798,None,Moderate,Moderate,Mild,Mild
"Teenage Mutant Ninja Turtles: Out of the Shadows",2016,tt3949660,None,Moderate,Mild,Mild,Mild
"Popstar: Never Stop Never Stopping",2016,tt3960412,Severe,Mild,Severe,Moderate,None
Marauders,2016,tt3963816,Mild,Severe,Severe,Moderate,Moderate
"The Monster",2016,tt3976144,None,Moderate,Moderate,Moderate,Moderate
"The 9th Life of Louis Drax",2016,tt3991412,Mild,Mild,Mild,Mild,Mild
"The Handmaiden",2016,tt4016934,Severe,Moderate,Severe,Mild,Moderate
Exposed,2016,tt4019560,Mild,Moderate,Moderate,Mild,Moderate
"Manchester by the Sea",2016,tt4034228,Mild,Moderate,Severe,Mild,Moderate
"Swiss Army Man",2016,tt4034354,Mild,Mild,Moderate,None,Mild
"Toni Erdmann",2016,tt4048272,Moderate,None,Mild,Mild,None
"The Shallows",2016,tt4052882,None,Moderate,Mild,Mild,Moderate
Urge,2016,tt4083572,Mild,Moderate,Severe,Moderate,Moderate
"Department Q: A Conspiracy of Faith",2016,tt4088268,Mild,Severe,Mild,Mild,Severe
"The Purge: Election Year",2016,tt4094724,Mild,Severe,Severe,Mild,Severe
"Things to Come",2016,tt4120176,None,None,Mild,Mild,None
"White Girl",2016,tt4129870,Severe,Severe,Moderate,Severe,Moderate
"Florence Foster Jenkins",2016,tt4136084,Mild,None,Mild,Mild,None
Keanu,2016,tt4139124,Moderate,Moderate,Severe,Moderate,Mild
Wiener-Dog,2016,tt4144190,None,Severe,Moderate,Mild,Severe
"Free Fire",2016,tt4158096,None,Severe,Severe,Moderate,Moderate
"Other People",2016,tt4158876,Moderate,None,Mild,Mild,Mild
"Don't Breathe",2016,tt4160708,Moderate,Severe,Severe,Mild,Severe
"M.S. Dhoni: The Untold Story",2016,tt4169250,None,None,None,None,None
"13 Hours",2016,tt4172430,None,Severe,Severe,Mild,Severe
"Special Correspondents",2016,tt4181052,None,Mild,Moderate,Mild,None
Anthropoid,2016,tt4190530,None,Severe,Mild,Moderate,Severe
"Meet the Blacks",2016,tt4191580,Mild,Moderate,Severe,Moderate,Moderate
Indignation,2016,tt4193394,Mild,Mild,Moderate,Mild,Mild
"The Birth of a Nation",2016,tt4196450,Mild,Severe,Severe,None,Severe
"Jason Bourne",2016,tt4196776,None,Moderate,Moderate,None,Moderate
"Mr. Church",2016,tt4196848,None,None,Mild,Mild,Mild
"Beta Test",2016,tt4244162,None,Severe,Severe,Mild,Moderate
"The Void",2016,tt4255304,Mild,Severe,Severe,Mild,Severe
"Miracles from Heaven",2016,tt4257926,None,Mild,None,None,Moderate
"Southside with You",2016,tt4258698,None,None,Mild,Mild,Mild
"Shin Godzilla",2016,tt4262980,None,Moderate,None,None,Moderate
"Under the Shadow",2016,tt4273292,None,Mild,Mild,None,Moderate
"The Founder",2016,tt4276820,None,None,Mild,Mild,None
Terrifier,2016,tt4281724,Moderate,Severe,Moderate,Mild,Severe
"Lady Macbeth",2016,tt4291600,Moderate,Moderate,Mild,Mild,Moderate
"Kubo and the Two Strings",2016,tt4302938,None,Moderate,Mild,None,Moderate
"I Am Not a Serial Killer",2016,tt4303340,None,Severe,Mild,Mild,Moderate
Julieta,2016,tt4326444,Moderate,None,None,None,None
"The Bad Batch",2016,tt4334266,Mild,Severe,Moderate,Moderate,Moderate
"Queen of Katwe",2016,tt4341582,Mild,Mild,None,Mild,Mild
"Ouija: Origin of Evil",2016,tt4361050,None,Moderate,Mild,Mild,Severe
"The Innocents",2016,tt4370784,Mild,Moderate,Mild,Mild,Moderate
"Nine Lives",2016,tt4383594,Mild,Mild,Mild,Mild,Mild
"20th Century Women",2016,tt4385888,Mild,Mild,Mild,Moderate,Mild
Airlift,2016,tt4387040,None,Moderate,Mild,Mild,Severe
Holidays,2016,tt4419364,Moderate,Severe,Severe,Moderate,Severe
Kedi,2016,tt4420704,None,None,None,None,None
"Udta Punjab",2016,tt4434004,Moderate,Moderate,Severe,Severe,Moderate
"Neighbors 2: Sorority Rising",2016,tt4438848,Moderate,Mild,Severe,Severe,None
"Better Watch Out",2016,tt4443658,Mild,Moderate,Severe,Moderate,Moderate
"Certain Women",2016,tt4468634,Mild,None,Mild,Mild,None
"All I See Is You",2016,tt4486986,Moderate,Mild,Mild,Mild,Mild
"Why Him?",2016,tt4501244,Moderate,Mild,Severe,Mild,None
"Café Society",2016,tt4513674,Mild,Mild,Mild,Moderate,Mild
Morgan,2016,tt4520364,None,Moderate,Moderate,Mild,Moderate
"Miss Sloane",2016,tt4540710,Mild,Mild,Mild,Mild,None
"The Girl with All the Gifts",2016,tt4547056,None,Severe,Moderate,Mild,Moderate
"Nocturnal Animals",2016,tt4550098,Moderate,Moderate,Moderate,Mild,Severe
"Ae Dil Hai Mushkil",2016,tt4559006,Mild,None,Mild,Mild,None
"This Beautiful Fantastic",2016,tt4560008,None,None,Mild,None,None
"The Distinguished Citizen",2016,tt4562518,Mild,Mild,Moderate,Mild,Mild
"Patriots Day",2016,tt4572514,Mild,Severe,Severe,Moderate,Severe
Storks,2016,tt4624424,None,Mild,None,None,Mild
Denial,2016,tt4645330,None,None,Mild,Mild,Mild
"It's Only the End of the World",2016,tt4645368,Mild,Mild,Moderate,Mild,Moderate
"Bad Moms",2016,tt4651520,Moderate,None,Severe,Severe,None
Christine,2016,tt4666726,None,Moderate,Moderate,Mild,Moderate
"Fifty Shades of Black",2016,tt4667094,Severe,Mild,Severe,Mild,Mild
Loving,2016,tt4669986,None,None,Mild,Mild,Mild
Colossal,2016,tt4680182,None,Mild,Moderate,Moderate,Moderate
"Collateral Beauty",2016,tt4682786,None,None,Mild,None,None
Neruda,2016,tt4698584,Moderate,Moderate,Mild,Mild,Mild
"Hunt for the Wilderpeople",2016,tt4698684,Mild,Moderate,Moderate,Mild,Mild
"The Young Offenders",2016,tt4714568,Mild,Moderate,Severe,Moderate,Mild
"Personal Shopper",2016,tt4714782,Moderate,Moderate,Mild,Mild,Moderate
"The Exception",2016,tt4721124,Moderate,Mild,Mild,Mild,Mild
"A Cure for Wellness",2016,tt4731136,Severe,Severe,Moderate,Mild,Severe
"The Limehouse Golem",2016,tt4733640,Moderate,Severe,None,Mild,Moderate
"In This Corner (and Other Corners) of the World",2016,tt4769824,None,Moderate,None,None,Moderate
"The Do-Over",2016,tt4769836,Severe,Moderate,Severe,Mild,Mild
"The Fury of a Patient Man",2016,tt4771896,Moderate,Severe,Moderate,Mild,Moderate
"The Promise",2016,tt4776998,Mild,Severe,None,Mild,Moderate
Imperium,2016,tt4781612,None,Mild,Severe,Mild,Moderate
"Lights Out",2016,tt4786282,Mild,Moderate,Mild,Mild,Severe
Mindhorn,2016,tt4799064,None,Mild,Moderate,Moderate,None
"A Dark Song",2016,tt4805316,Moderate,Moderate,Severe,Moderate,Moderate
Te3n,2016,tt4814290,None,Mild,None,Mild,Mild
"Mother's Day",2016,tt4824302,Mild,None,Mild,None,None
"God's Not Dead 2",2016,tt4824308,None,None,None,None,None
Sultan,2016,tt4832640,None,Moderate,None,None,Mild
"Hidden Figures",2016,tt4846340,None,None,Mild,Mild,Mild
"Batman: The Killing Joke",2016,tt4853102,Moderate,Moderate,Mild,Mild,Severe
"The Invisible Guest",2016,tt4857264,None,Mild,Mild,Mild,Moderate
"Kapoor & Sons",2016,tt4900716,Mild,Mild,Mild,Mild,Moderate
"Perfect Strangers",2016,tt4901306,Mild,None,Mild,Mild,None
"The Age of Shadows",2016,tt4914580,None,Severe,Mild,Moderate,Severe
Graduation,2016,tt4936450,Mild,Mild,Moderate,Mild,Mild
"May God Save Us",2016,tt4944596,Moderate,Moderate,,Mild,Mild
Raw,2016,tt4954522,Moderate,Severe,Moderate,Moderate,Severe
"House on Willow Street",2016,tt4961380,None,Moderate,Severe,None,Moderate
"Don't Think Twice",2016,tt4972062,Mild,None,Moderate,Moderate,None
Split,2016,tt4972582,Mild,Moderate,Mild,Mild,Moderate
Moonlight,2016,tt4975722,Moderate,Moderate,Severe,Moderate,Moderate
24,2016,tt4981966,None,Moderate,None,None,Moderate
"Handsome Devil",2016,tt5016946,Mild,Mild,Mild,Mild,Mild
Hush,2016,tt5022702,None,Severe,Moderate,None,Severe
Frantz,2016,tt5029608,None,None,None,Mild,Mild
"I Am the Pretty Thing That Lives in the House",2016,tt5059406,None,Mild,Mild,None,Mild
Kabali,2016,tt5071886,Mild,Severe,Moderate,Moderate,Moderate
"Below Her Mouth",2016,tt5073620,Severe,None,Mild,Mild,None
Dangal,2016,tt5074352,None,Mild,Mild,None,None
"Two Is a Family",2016,tt5078204,None,None,None,None,None
"To Father with Love",2016,tt5098128,None,Mild,Mild,Mild,Moderate
"At the End of the Tunnel",2016,tt5133308,Mild,Moderate,Moderate,Mild,Moderate
Headshot,2016,tt5147214,None,Severe,Moderate,Mild,Severe
Rustom,2016,tt5165344,Mild,Mild,Mild,Mild,Mild
"I, Daniel Blake",2016,tt5168192,Mild,None,Moderate,None,Mild
"Buster's Mal Heart",2016,tt5173032,Mild,Moderate,Severe,Mild,Moderate
"The Salesman",2016,tt5186714,None,Mild,None,None,Mild
Wakefield,2016,tt5195412,Mild,None,Mild,None,None
"Oasis: Supersonic",2016,tt5213534,None,None,Severe,Severe,None
"The Wailing",2016,tt5215952,Mild,Severe,Severe,Mild,Severe
Aquarius,2016,tt5221584,Moderate,None,Mild,Mild,Mild
"The Other Me",2016,tt5221894,None,Moderate,Moderate,Mild,Moderate
"The Eyes of My Mother",2016,tt5225338,Moderate,Severe,,Mild,Severe
"61 Days",2016,tt5229228,None,,Mild,Mild,
Paterson,2016,tt5247022,None,None,Mild,Mild,None
"Sanam Teri Kasam",2016,tt5255710,Mild,Mild,None,Moderate,Mild
"Lo and Behold: Reveries of the Connected World",2016,tt5275828,None,None,Mild,None,Mild
"O.J.: Made in America",2016,tt5275892,Mild,Severe,Moderate,Moderate,Severe
Tickled,2016,tt5278506,Mild,None,Moderate,Mild,Moderate
Weiner,2016,tt5278596,Moderate,None,Moderate,Mild,
Neerja,2016,tt5286444,None,Moderate,Mild,Mild,Severe
"Quo vado?",2016,tt5290524,Mild,None,Moderate,Mild,None
"After the Storm",2016,tt5294966,Mild,None,Mild,Mild,Mild
"Irudhi Suttru",2016,tt5310090,Mild,Mild,Moderate,None,Moderate
"Your Name.",2016,tt5311514,Mild,None,None,Mild,Mild
Sairat,2016,tt5312232,Mild,Mild,Moderate,Severe,Severe
"A Silent Voice: The Movie",2016,tt5323662,None,Mild,Mild,None,Moderate
"Mirror Game",2016,tt5354160,None,None,Mild,Mild,Moderate
Theri,2016,tt5440700,None,Severe,Mild,None,Moderate
"Life and a Day",2016,tt5460658,None,Moderate,Mild,Severe,Severe
"The African Doctor",2016,tt5555502,None,None,None,None,None
Pink,2016,tt5571734,Mild,Mild,Mild,Mild,Moderate
"Kingsglaive: Final Fantasy XV",2016,tt5595168,None,Moderate,Mild,,Moderate
ARQ,2016,tt5640450,None,Moderate,Moderate,None,Mild
"Psycho Raman",2016,tt5662932,Moderate,Severe,Severe,Severe,Moderate
"Two Lottery Tickets",2016,tt5700224,Mild,,Severe,Moderate,Mild
"Train to Busan",2016,tt5700672,None,Severe,Mild,None,Severe
Madaari,2016,tt5713232,None,Mild,Mild,None,Moderate
"I Am Not Your Negro",2016,tt5804038,Mild,Moderate,Moderate,Mild,Moderate
"The Mountain II",2016,tt5813916,None,Severe,Severe,Mild,Mild
Aruvi,2016,tt5867800,None,Mild,Moderate,Mild,Mild
13th,2016,tt5895028,Mild,Severe,Moderate,Moderate,Severe
"Blue Jay",2016,tt5912454,None,None,Mild,Mild,None
"Gantz: O",2016,tt5923962,Moderate,Severe,Mild,Mild,Moderate
"Before the Flood",2016,tt5929776,None,None,Mild,Mild,Severe
"Dear Zindagi",2016,tt5946128,None,None,Mild,Moderate,None
"Amanda Knox",2016,tt5952332,None,Mild,Moderate,Mild,Mild
Smolensk,2016,tt6038600,Severe,Severe,Severe,Severe,Severe
Trapped,2016,tt6206564,Mild,Mild,None,None,Moderate
"Dhuruvangal Pathinaaru",2016,tt6380520,Mild,Mild,Mild,Mild,Mild
"Wonder Woman",2017,tt0451279,Mild,Moderate,Mild,Mild,Mild
"The Only Living Boy in New York",2017,tt0460890,Mild,None,Mild,Moderate,None
Suburbicon,2017,tt0491175,Mild,Moderate,Moderate,Mild,Moderate
"Tulip Fever",2017,tt0491203,Moderate,Mild,Mild,Mild,None
CHIPS,2017,tt0493405,Moderate,Moderate,Severe,Mild,Mild
Rings,2017,tt0498381,Mild,Moderate,None,Mild,Moderate
"Justice League",2017,tt0974015,None,Moderate,Mild,Mild,Mild
"Cold Skin",2017,tt1034385,Mild,Moderate,Mild,Mild,Mild
2:22,2017,tt1131724,Mild,Mild,Mild,None,Mild
"Jeepers Creepers III",2017,tt1139592,None,Moderate,Moderate,None,Moderate
"Ghost in the Shell",2017,tt1219827,None,Moderate,Mild,Mild,Mild
"Death Note",2017,tt1241317,Mild,Severe,Severe,Mild,Moderate
"The Vanishing of Sidney Hall",2017,tt1291566,None,Mild,Moderate,Moderate,Mild
"xXx: Return of Xander Cage",2017,tt1293847,Mild,Moderate,Moderate,Mild,Mild
"Shimmer Lake",2017,tt1386691,Moderate,Moderate,Moderate,Mild,Mild
Downsizing,2017,tt1389072,Moderate,None,Moderate,Moderate,None
It,2017,tt1396484,Mild,Severe,Severe,Mild,Severe
"Table 19",2017,tt1412528,Mild,None,Moderate,Mild,None
Kidnap,2017,tt1458169,None,Moderate,Mild,None,Moderate
Baywatch,2017,tt1469304,Moderate,Moderate,Severe,Mild,Mild
"The Greatest Showman",2017,tt1485796,None,Mild,None,Mild,Mild
"What Happened to Monday",2017,tt1536537,Severe,Severe,Moderate,Mild,Moderate
"Voice from the Stone",2017,tt1544608,Moderate,Mild,None,Mild,Mild
"The Foreigner",2017,tt1615160,Mild,Moderate,Severe,Mild,Moderate
"The Dark Tower",2017,tt1648190,None,Moderate,Mild,Mild,Moderate
"Goodbye Christopher Robin",2017,tt1653665,None,Mild,Mild,Mild,Mild
"All Eyez on Me",2017,tt1666185,Moderate,Moderate,Severe,Moderate,Moderate
"On Chesil Beach",2017,tt1667321,Mild,Mild,Mild,Mild,None
"Before I Fall",2017,tt1691916,Mild,Mild,Moderate,Mild,Mild
"Beyond Skyline",2017,tt1724970,None,Severe,Moderate,Moderate,Moderate
"The Zookeeper's Wife",2017,tt1730768,Mild,Moderate,None,Mild,Moderate
Unlocked,2017,tt1734493,None,Moderate,Moderate,None,Moderate
"A Dog's Purpose",2017,tt1753383,None,Mild,None,Mild,Mild
"The Snowman",2017,tt1758810,Moderate,Severe,Moderate,Mild,Severe
Wilson,2017,tt1781058,Mild,None,Severe,Mild,None
"The Vault",2017,tt1785635,None,Moderate,Severe,Mild,Moderate
"Pirates of the Caribbean: Dead Men Tell No Tales",2017,tt1790809,Mild,Moderate,Mild,Mild,Moderate
"Blade Runner 2049",2017,tt1856101,Moderate,Moderate,Moderate,Mild,Moderate
"Crooked House",2017,tt1869347,None,Mild,Mild,Moderate,Mild
Kodachrome,2017,tt1880399,None,None,Moderate,Moderate,None
Overdrive,2017,tt1935194,Mild,Moderate,Moderate,Mild,Moderate
"Amityville: The Awakening",2017,tt1935897,Mild,Moderate,Mild,Mild,Moderate
"The Hitman's Bodyguard",2017,tt1959563,Mild,Severe,Severe,Mild,Mild
"American Assassin",2017,tt1961175,Mild,Severe,Severe,Mild,Severe
"Father Figures",2017,tt1966359,Moderate,Mild,Severe,Mild,Mild
"King Arthur: Legend of the Sword",2017,tt1972591,Mild,Moderate,Moderate,None,Moderate
Geostorm,2017,tt1981128,Mild,Mild,Mild,None,Moderate
"The Upside",2017,tt1987680,Mild,None,Mild,Mild,Mild
Flatliners,2017,tt2039338,Moderate,Moderate,Mild,Mild,Moderate
"Song to Song",2017,tt2062700,Moderate,Mild,Moderate,Moderate,None
Sleepless,2017,tt2072233,Mild,Severe,Severe,Moderate,Moderate
"Black Butterfly",2017,tt2090465,None,Mild,Moderate,Mild,Moderate
"Captain Underpants: The First Epic Movie",2017,tt2091256,Mild,Mild,Mild,None,Mild
"The Current War: Director's Cut",2017,tt2140507,None,Mild,Mild,Mild,Mild
"The Mountain Between Us",2017,tt2226597,Mild,Mild,Mild,None,Mild
"Valerian and the City of a Thousand Planets",2017,tt2239822,Mild,Mild,Mild,None,Mild
"Spider-Man: Homecoming",2017,tt2250912,Mild,Mild,Mild,None,Mild
"Jumanji: Welcome to the Jungle",2017,tt2283362,Mild,Mild,Mild,Mild,Mild
"My Friend Dahmer",2017,tt2291540,Moderate,Moderate,Moderate,Moderate,Moderate
"Alien: Covenant",2017,tt2316204,Mild,Severe,Severe,Mild,Severe
Rememory,2017,tt2331047,None,Mild,Mild,Mild,Moderate
Snatched,2017,tt2334871,Moderate,Mild,Severe,Mild,Mild
"Unicorn Store",2017,tt2338454,None,None,Mild,None,None
"The Mummy",2017,tt2345759,Mild,Moderate,Mild,Mild,Moderate
"The Glass Castle",2017,tt2378507,Mild,Mild,Moderate,Moderate,Moderate
Coco,2017,tt2380307,None,Mild,None,Mild,Mild
Mudbound,2017,tt2396589,Moderate,Severe,Severe,Moderate,Severe
"Smurfs: The Lost Village",2017,tt2398241,None,Mild,None,None,Mild
"Atomic Blonde",2017,tt2406566,Moderate,Severe,Moderate,Moderate,Moderate
"Goon: Last of the Enforcers",2017,tt2417712,Moderate,Severe,Severe,Mild,Mild
"Star Wars: Episode VIII - The Last Jedi",2017,tt2527336,None,Moderate,Mild,Mild,Moderate
Wonder,2017,tt2543472,None,Mild,Mild,Mild,Mild
"Going in Style",2017,tt2568862,Mild,Mild,Mild,Mild,Mild
"Sweet Virginia",2017,tt2582498,Moderate,Moderate,Moderate,Mild,Moderate
"Sand Castle",2017,tt2582576,None,Moderate,Severe,Mild,Moderate
Leatherface,2017,tt2620590,Moderate,Severe,Moderate,Mild,Severe
Churchill,2017,tt2674454,None,None,Mild,Moderate,None
"T2 Trainspotting",2017,tt2763304,Severe,Moderate,Severe,Severe,Moderate
"Beauty and the Beast",2017,tt2771200,None,Mild,None,Mild,Mild
"Thank You for Your Service",2017,tt2776878,Mild,Severe,Severe,Mild,Severe
"The Shack",2017,tt2872518,None,Mild,None,Mild,Moderate
"47 Meters Down",2017,tt2932536,None,Moderate,Mild,Mild,Moderate
"Little Evil",2017,tt2937366,Mild,Mild,Moderate,Mild,Mild
Hangman,2017,tt3011960,Moderate,Moderate,Moderate,Moderate,Moderate
"The Lego Ninjago Movie",2017,tt3014284,None,Mild,None,None,Mild
"Day of the Dead: Bloodline",2017,tt3053228,Mild,Severe,Moderate,Mild,Severe
"The Bookshop",2017,tt3127022,None,None,None,Mild,Mild
iBoy,2017,tt3171832,Mild,Moderate,Severe,Moderate,Mild
"Loving Vincent",2017,tt3262342,Mild,Mild,Mild,Moderate,Mild
"Cult of Chucky",2017,tt3280262,Moderate,Severe,Severe,Mild,Moderate
"The Man with the Iron Heart",2017,tt3296908,Moderate,Severe,Mild,Mild,Moderate
"The 12th Man",2017,tt3300980,None,Severe,Mild,Mild,Severe
Logan,2017,tt3315342,Mild,Severe,Severe,Moderate,Severe
XX,2017,tt3322892,None,Moderate,Mild,Mild,Moderate
"Berlin Syndrome",2017,tt3335606,Moderate,Moderate,Mild,Mild,Moderate
Jigsaw,2017,tt3348730,Mild,Severe,Severe,Mild,Severe
"Transformers: The Last Knight",2017,tt3371366,Mild,Moderate,Moderate,Mild,Moderate
"Fist Fight",2017,tt3401882,Moderate,Moderate,Severe,Moderate,Mild
"Murder on the Orient Express",2017,tt3402236,None,Moderate,Mild,Mild,Moderate
Raees,2017,tt3405236,Mild,Severe,None,Moderate,Moderate
Ferdinand,2017,tt3411444,None,Mild,None,None,Mild
"Hot Summer Nights",2017,tt3416536,Mild,Moderate,Severe,Severe,Moderate
"Abducted in Plain Sight",2017,tt3444312,Moderate,Moderate,None,None,Moderate
"War for the Planet of the Apes",2017,tt3450958,None,Moderate,Mild,Mild,Moderate
Unforgettable,2017,tt3462710,Mild,Moderate,Moderate,Mild,Mild
"Despicable Me 3",2017,tt3469046,Mild,Mild,None,None,Mild
Inconceivable,2017,tt3481634,Mild,Mild,Mild,Mild,Moderate
Security,2017,tt3501112,None,Severe,Severe,None,Moderate
"Thor: Ragnarok",2017,tt3501632,Mild,Moderate,Mild,Mild,Mild
"The Disaster Artist",2017,tt3521126,Moderate,None,Severe,Mild,None
"American Made",2017,tt3532216,Moderate,Mild,Severe,Moderate,Mild
"Girls Trip",2017,tt3564472,Severe,Mild,Severe,Moderate,None
"Cars 3",2017,tt3606752,None,Mild,None,None,Mild
"Creep 2",2017,tt3654796,Severe,Moderate,Moderate,Mild,Moderate
"Power Rangers",2017,tt3717490,Mild,Moderate,Mild,Mild,Mild
"Kong: Skull Island",2017,tt3731562,None,Moderate,Moderate,None,Moderate
"Gerald's Game",2017,tt3748172,Moderate,Severe,Moderate,Mild,Severe
"The Wife",2017,tt3750872,Mild,None,Moderate,Mild,Mild
Jungle,2017,tt3758172,Mild,Mild,Moderate,Mild,Moderate
"Journey's End",2017,tt3780500,None,Mild,Moderate,Moderate,Moderate
"Only the Brave",2017,tt3829920,Mild,Mild,Moderate,Mild,Moderate
"Tragedy Girls",2017,tt3859272,Mild,Severe,Moderate,Mild,Mild
"How to Talk to Girls at Parties",2017,tt3859310,Mild,Mild,Moderate,Moderate,Mild
Cargo,2017,tt3860916,None,Moderate,Moderate,None,Moderate
"The Boss Baby",2017,tt3874544,Mild,Mild,Mild,None,Mild
Stronger,2017,tt3881784,Moderate,Moderate,Severe,Moderate,Moderate
"Baby Driver",2017,tt3890160,None,Moderate,Severe,Mild,Moderate
"Guardians of the Galaxy Vol. 2",2017,tt3896198,Mild,Moderate,Mild,Mild,Moderate
"The Breadwinner",2017,tt3901826,None,Moderate,None,None,Moderate
"Mary Shelley",2017,tt3906082,Mild,None,None,Mild,None
"The Space Between Us",2017,tt3922818,Mild,None,Mild,None,Mild
Okja,2017,tt3967856,Mild,Moderate,Moderate,Mild,Severe
"The Endless",2017,tt3986820,None,Mild,Severe,Mild,Moderate
"The Bye Bye Man",2017,tt4030600,Mild,Moderate,Moderate,Mild,Moderate
"Tuntematon sotilas",2017,tt4065552,Moderate,Severe,Moderate,Moderate,Severe
"A Prayer Before Dawn",2017,tt4080956,Severe,Severe,Severe,Severe,Severe
"American Renegades",2017,tt4106376,Mild,Moderate,Mild,Mild,Mild
"The Lego Batman Movie",2017,tt4116284,None,Mild,Mild,None,Mild
"Jagga Jasoos",2017,tt4129428,None,Mild,None,Mild,None
"Molly's Game",2017,tt4209788,None,Mild,Moderate,Moderate,Moderate
"Kung Fu Yoga",2017,tt4217392,Mild,Moderate,Mild,None,Mild
"The Wall",2017,tt4218696,None,Moderate,Severe,None,Moderate
"The Babysitter",2017,tt4225622,Mild,Severe,Moderate,Mild,Moderate
"The Circle",2017,tt4287320,Mild,Mild,Mild,Mild,Mild
Mayhem,2017,tt4348012,Moderate,Severe,Severe,Moderate,Moderate
"My Cousin Rachel",2017,tt4411596,Mild,Mild,Mild,Mild,Mild
"John Wick: Chapter 2",2017,tt4425200,Mild,Severe,Moderate,Mild,Severe
"Fifty Shades Darker",2017,tt4465564,Severe,Mild,Moderate,Mild,Mild
"Paddington 2",2017,tt4468740,None,None,None,None,Mild
Gifted,2017,tt4481414,Mild,None,Mild,Mild,None
